date,symbol,volatility,vol_pct,vol_change,vol_lag1,vol_lag5,vol_lag10,low_vol_flag,future_vol_5d,future_vol_10d,spike_5d,spike_10d,past_vol_10d,past_vol_20d,vol_drop_pct
1971-03-19,PETR4.SA,0.0128569851093124,1.28569851093124,1.4971977732970015e-4,0.0127072653319827,0.01098888758964869,0.01092261769756023,TRUE,0.01291402683869776,0.01226024042025064,0.00443663338647275,-0.04641404528263273,0.01092261769756023,0.01977372457086107,-17.70974198048007
1971-03-20,PETR4.SA,0.01312847646013874,1.312847646013874,2.714913508263389e-4,0.0128569851093124,0.01271611453316931,0.01081386815251908,TRUE,0.01301834660544759,0.01223189905259772,-0.008388624150375031,-0.06829257075360169,0.01081386815251908,0.02010854865363915,-21.40407368551534
1971-03-21,PETR4.SA,0.01333620165615634,1.333620165615634,2.0772519601760034e-4,0.01312847646013874,0.01319180613377714,0.0103333761356919,TRUE,0.01173701660876111,0.01233377460660276,-0.11991308234732667,-0.07516585872041262,0.0103333761356919,0.01970342154666243,-29.059481441816082
1971-03-22,PETR4.SA,0.01330044956209882,1.330044956209882,-3.575209405752046e-5,0.01333620165615634,0.01347641734495856,0.01111543033204067,TRUE,0.01189640661180666,0.01153304640356771,-0.10556357089561426,-0.1328829638636825,0.01111543033204067,0.01947147909021757,-19.657531600551216
1971-03-23,PETR4.SA,0.01324203473909308,1.324203473909308,-5.8414823005739636e-5,0.01330044956209882,0.0127072653319827,0.01105109004630461,TRUE,0.01192153491277398,0.01161904685758779,-0.09972031129179303,-0.12256333059706541,0.01105109004630461,0.01942521043374117,-19.82559805058418
1971-03-24,PETR4.SA,0.01291402683869776,1.2914026838697759,-3.2800790039532075e-4,0.01324203473909308,0.0128569851093124,0.01098888758964869,TRUE,0.01226024042025064,0.01160745340915406,-0.050626069359558976,-0.10117474943047688,0.01098888758964869,0.01976069451643171,-17.518963892783024
1971-03-25,PETR4.SA,0.01301834660544759,1.301834660544759,1.0431976674983058e-4,0.01291402683869776,0.01312847646013874,0.01271611453316931,TRUE,0.01223189905259772,0.00983618722096839,-0.0604107093385251,-0.24443652338674168,0.01271611453316931,0.01976533193644691,-2.376764313422341
1971-03-26,PETR4.SA,0.01173701660876111,1.173701660876111,-0.0012813299966864793,0.01301834660544759,0.01333620165615634,0.01319180613377714,TRUE,0.01233377460660276,0.00919422844963145,0.050844095883463156,-0.21664689110447305,0.01319180613377714,0.02039151886776895,11.027978354617375
1971-03-27,PETR4.SA,0.01189640661180666,1.189640661180666,1.5939000304554876e-4,0.01173701660876111,0.01330044956209882,0.01347641734495856,TRUE,0.01153304640356771,0.00860780780768941,-0.030543694419315637,-0.27643631488297143,0.01347641734495856,0.01972410045892412,11.724263895277568
1971-03-28,PETR4.SA,0.01192153491277398,1.1921534912773981,2.5128300967321507e-5,0.01189640661180666,0.01324203473909308,0.0127072653319827,TRUE,0.01161904685758779,0.00895131249482352,-0.025373247438303718,-0.2491476508421624,0.0127072653319827,0.01968863252009421,6.183316383825939
